Country,Boat Number,Helm,Crew,Club,Race 1,Race 2,Race 3,Race 4,Race 5,Boat Name,Points Total,Points Netto,Place
USA,0,Hank Jotz,Mark Heckman,,,,,,,,,,1
,0,Dave Zanks,Chip Robeson,,,,,,,,,,2
,0,Phil Leitch,Salisbury,,,,,,,,,,3
