Country,"Boat Number",Helm,Crew,Club,"Race 1","Race 2","Race 3","Race 4","Race 5","Race 6",Brutto,Netto,Place
GER,8992,"Lutz Stengel","Anja Stengel",ROYC,1,2,1,2,1,0,7,,1
GER,9182,"Alexander Holzapfel","Finn Böger",PSVK,2,1,2,1,2,0,8,,2
GER,9152,"Anika Wollenbecker","Raik Wollenbecker",YCBG,4,3,3,5,4,0,19,,3
BEL,8613,"Van Assche","Van Assche",,3,4,4,3,5,0,19,,4
GER,9000,"Julia Pösch","Thorsten Pösch",SCSZ,6,5,5,4,3,0,23,,5
GER,8958,"Nicholas Melzwig","Thorben Jordt",LRV,7,7,6,6,6,0,32,,6
GER,9123,"Enno Wilts","Jan Stremlow",SVBB,8,6,7,7,7,0,35,,7
GER,9113,"Joseph Schütte","Karsten Stümpel",,5,"DNF 9","DNC 9","DNC 9",0," 9",41,8
