Country,"Boat Number",Helm,Crew,Club,"Race 1","Race 2","Race 3","Race 4","Race 5","Race 6",Brutto,Netto,Place
GER,8665,"Jens-Peter Schlomka","Urs Wihlfart",TSVS,1,1,1,1,3,"DNC 9",16,,1
GER,8527,"Tim Steinert","Jens Steinert",ZSK,2,2,2,2,4,1,13,,2
GER,6786,"Hendrik Reinhardt","Kerstin Schult",SVSF,4,4,4,5,2,3,22,,4
GER,8634,"Oliver Booth","Gerrit Haaland",HSC,7,5,7,6,5,4,34,,6
GER,8528,"Andre Tirre","Frank Wille",YCS,6,7,6,7,6,7,39,,7
GER,8297,"Steve Kwee","Sönke Nauerz",HSC,"DNF 9",8,8,9,9,6,49,,8
GER,7746,"Christian Lempp","Bruno Landage",HSC,8,9,"DNF 9",8,8,8,50,,9
GER,7750,"Oliver Kranich","Moritz Kranich",SGR,9,"DNF 9","DNC 9",10,10,9,56,,10
