Country,"Boat Number",Helm,Crew,Club,"Race 1","Race 2","Race 3","Race 4",Brutto,Netto,Place
GER,8593,"Hendrik Schultz","Ute Oberländer",SCLW,1,3,1,1,6,,1
GER,8385,"Martin Bernauer","Ulf Geisler",CNFT,"OCS 10",1,2,3,16,,2
GER,8507,"Armin Eismann","Tino Käcks",SCA,2,2,3,2,9,,3
GER,8433,"Jürgen Anton","Dirk Ipach",HSC,4,4,5,"OCS 10",23,,4
GER,8365,"Andreas Lehmann","Robert Hanke",VsAW,3,5,7,6,21,,5
GER,7764,"Robert Henning","Claudia Kroll",SVSF,5,7,4,5,21,,6
GER,6786,"Hendrik Reinhardt","Kerstin Schult",SVSF,"OCS 10",6,6,4,26,,7
GER,6169,"Axel Schult","Anika Kerkow",,6,8,8,7,29,,8
GER,8533,"Roger Bussenius","Martin Maal",SCOH,7,9,9,8,33,,9
