Country,Boat Number,Helm,Crew,Club,Race 1,Race 2,Race 3,Race 4,Race 5,Boat Name,Points Total,Points Netto,Place
FIN,9069,Rosemarie Hartman,Tuomas Laurila,M,1,1,1,2,2,[3],10,7,1
FIN,8466,Sofia Toroi,Matias Mikkola,NJK,2,2,2,3,[4],2,15,11,2
FIN,8927,Kaj Lindfors,Johan Halonen,ASS,[7 DNC],7 DNC,7 DNC,1,1,1,24,17,3
FIN,9043,Hannu Pöyry,Matti Dillemuth,VVK,[7 DNC],7 DNC,7 DNC,4,3,4,32,25,4
FIN,8053,Petri Ebeling,Juhani Heimsch,HSK,[7 DNC],7 DNC,7 DNC,5,5,5,36,29,5
FIN,8912,Raimo Raita,Juha Nurmela,Vene 71,[7 DNC],7 DNC,7 DNC,7 DNC,7 DNC,7 DNC,42,35,6
