Country,Boat Number,Helm,Crew,Club,Race 1,Race 2,Race 3,Race 4,Race 5,Boat Name,Points Total,Points Netto,Place
USA,6992,Jeff Miller,Tom Poore,,,,,,,,,,1
USA,6932,Sally Lindsay,Stanley Honey,,,,,,,,,,2
USA,7358,Jeff Braun,Bill Kenney,,,,,,,,,,3
